10807,0
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,3
10807,1
10807,0
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,1
10807,0
10807,0
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,1
10807,0
10807,0
10807,1
10807,1
10807,0
10807,1
10807,0
10807,1
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,1
10807,2
10807,2
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,2
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,1
10807,0
10807,1
10807,0
10807,1
10807,1
10807,2
10807,2
10807,1
10807,1
10807,1
10807,2
10807,3
10807,2
10807,1
10807,1
10807,1
10807,3
10807,2
10807,2
10807,2
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,2
10807,1
10807,2
10807,2
10807,2
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,3
10807,2
10807,1
10807,1
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,2
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,0
10807,1
10807,1
10807,0
10807,0
10807,1
10807,0
10807,1
10807,1
10807,0
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,1
10807,1
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,3
10807,2
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,1
10807,0
10807,0
10807,1
10807,1
10807,1
10807,0
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,1
10807,2
10807,2
10807,1
10807,2
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,0
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,0
10807,1
10807,0
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,2
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,1
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,1
10807,2
10807,1
10807,2
10807,1
10807,1
10807,1
10807,1
10807,0
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,2
10807,2
10807,1
10807,1
10807,1
10807,2
10807,1
10807,1
10807,2
10807,2
10807,2
10807,1
10807,1
10807,0
10807,1
10807,2
10807,2
10807,2
10807,1
10807,1
10807,1
10807,1
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,0
10807,1
10807,0
10807,1
10807,0
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
10807,1
